address,balance,share
0xb7f51c86f6bef30400438fbe897b9d3cdd76c8b2,6e+19,0
0x8d558f9af8b0b251530cfb67c7015dd11ca02a3c,6e+19,0
0xad77f71d929eb7f0f1c5fe7b1aa99455631be02a,6e+19,0
0x3d250a130cd331b34f418b2e990f890e617c60fc,6e+19,0
0x195b4bbdae8156ec59dfab2d98f1369fedb056e7,6e+19,0
0xbc3eaac5a97c7f7edfa13840d7d63daf192d0c98,6e+19,0
0x1d1e8157a80b321ed6edc1be81ed7323d22f951b,6e+19,0
0xccf8291692b3599e6f86cb02cc3a76916ad85ebc,6e+19,0
0x027cc3aec0ee52f11bfcab44afc6f85717b8b8dc,6e+19,0
0x2dc511a1205e071851c84407aa321afc50ce2380,6e+19,0
0xcd404e2b3514b1659f86b658486711053bc2e97f,6e+19,0
0x4055ef3450a4d635e0b6d31468651f372ef9e988,6e+19,0
0x82eb1f93fee6a460c7c8dddcb8e2b2efa07bfc8a,6e+19,0
0x38643fed527a282ff3fc88bd1e770943c4344d37,6e+19,0
0xf8130a892dc44b45f1d629c602182014d86d9216,6e+19,0
0x4546b240d49fc4192da2ae7ce99e2cb1d925d7c1,6e+19,0
0xa8fe78e41bf089bda7c2bd9c3b81144b2999485e,6e+19,0
0x3d9e6c3f37faa66e8843f52f4bf9830fb58e3ec3,6e+19,0
0x93aec23ebd49b991a64efca475a23b1781dcc6bc,6e+19,0
0xce8253f0a6155389a619b6bcf43bb80b25cf0cca,6e+19,0
0x1ec02a2e74f5cc51c0a4b49537d20a646d0fa3c2,6e+19,0
0xa5e1c179496058f9e5b4ad9ed8a8156b7c99e235,6e+19,0
0x846d58c30b245fa464004e03749035fd6fb20ed7,6e+19,0
0xf3ec4ed1ac3b2939621afd75e7d7aef7edbda165,6e+19,0
0x001b2a7b15b86bc373fcbcb2ee9c023d9a090204,6e+19,0
0x10b7376d1c0e6fa8cc78d7509f8706bd1a2b1a2a,6e+19,0
0xcfd3e6029827c79f4e34ee389763dc3725d14801,6e+19,0
0xbbddb6139eaca3e1ae46de14479415ddb6c21f6b,6e+19,0
0xc27cb3a9553e565a949122a70e34731b63cbe5f7,6e+19,0
0xfa414b96a8d5af804a6cc3462b6da46abfc9148b,6e+19,0
0x3654275a8db88fbfc6d5cf6c44e9dc70d4984e54,6e+19,0
0x5605de2af27405f645a7197800bee3af02726f72,6e+19,0
0x8bd15e6956c38130080af33c29cbab69342bfa16,6e+19,0
0x93724c3e23024ed7f6634e9671a049670e499d76,6e+19,0
0xe55540c773b5fc0feb0ec286495a63029a0844bf,6e+19,0
0x9369d60f64a1e26ea510d66b6840fe708bc79ec0,6e+19,0
0xb4eb25d70a37bdc2f50978aad2b270597c93dcd9,6e+19,0
0x32874a049533d955cd64665c2a15d4b477e44362,6e+19,0
0x9cd513655fa82c6063e00f71026a39448e63a2f7,6e+19,0
0x4702f1ad9bd4a91d34edae5652112d7438859817,6e+19,0
0x9f15685ef8fa1278952359bc4e6c303623ec0892,6e+19,0
0x68e519778281543df82640d17a09c1a5b77ce842,6e+19,0
0x5d9f036b5a09c3a80148a27261350d15ed59cd47,6e+19,0
0x34d59a5bf3c414fd761bf830ed207cd00e81e962,6e+19,0
0xe7834a0d0fb8ab30231de59087d3cd0a7f68a377,6e+19,0
0x708518d106c822ad810d780649abf18416c8745c,6e+19,0
0x154e701964ba433c2c92e7378c5e1f7261ebcaff,6e+19,0
0xfafecff9799c508fb148af2a817013930a3c63a4,6e+19,0
0xa1e33f8b64228eb911d2b66faa280c2d8f82c442,6e+19,0
0xf3ba116973311393eb54f3dcca747b9b7c8c0119,6e+19,0
0x1b09de2765105bcde6b272714379a98ce019acbc,6e+19,0
0x42505b95a3ee0837cfc38214307c00edc12c9288,6e+19,0
0xb3471375f17f60208e7dc2b441a4204392ae090f,6e+19,0
0xa2dfd74bb684a0a8c048245821706d709b6a19c4,6e+19,0
0xc9d4eb6d18eed9b146bdb17118e58e36fb1a87bd,6e+19,0
0x375026730bc5faaec1793a987a6f9c74fdcbd1a1,6e+19,0
0x166fbbafbe43b4f33611c789334ff56c85063a67,6e+19,0
0x1807e77a5fc90375c0f91704515976d1ae6a17ff,6e+19,0
0xdb1504732d003e32b47be36fab54b7f8964273fb,6e+19,0
0x05db6b79af782e8897132f23f3486e0db6fd1b72,6e+19,0
0x09591109150d6dd543babe0967c28f7d1050c7a5,6e+19,0
0x22906e388d15710d9f21c6bc51489d0ce0b1edb1,6e+19,0
0x9b8309232c701d9d3c5598a96df0b92ee68a57c3,6e+19,0
0xcd7ad9e1a57d4384a5a86350c9967c22173f92f4,6e+19,0
0x6268379dea235312f3249b2ef20a0fc3cb55bca5,6e+19,0
0x657b141ad8654b862ce0712265898c43f2dc386b,6e+19,0
0xf13a86ca8448ad7c0fd312302b028db0decb5288,6e+19,0
0x9486c6f1c9f18c19ff34daa3f970706599be14a3,6e+19,0
0xebc95a754646c93a82c03d4931e82ba25dcd4d26,6e+19,0
0x3e840238adbbd0bacdce853a891adda6fc3b9055,6e+19,0
0xc464c2e965dbd0a3e394dd12f564495905ca8a05,6e+19,0
0x92f2f2d23826ddc826cdf9e329401f8c12ecbd0d,6e+19,0
0x532ed2891e608f3e424ab1cb6dffbe584f151167,6e+19,0
0x04f5c963ed9beccd299f1b95fe9ab397efc2ce51,6e+19,0
0x0cf32e14df2fc7d2e2f32c45a1b67b96499c9a88,6e+19,0
0x2d03fcd43874823a6726457fbef66f5d271e7bd6,6e+19,0
0xef5603d8baeb91620aa3ad360d3a8c18fe9c3e1f,6e+19,0
0xfb462fc78d0a62f7d2cb4fd5e297290aeb5368f5,6e+19,0
0xfe82644830b7b384dfe62bfa045d1d723c051929,6e+19,0
0x9c6da07203cac6cc3d36c3cf8828f41d55e14e87,6e+19,0
0xda0b95fe975f12856fa60bd190079b0112d7f229,6e+19,0
0xbdf0dd9e99a695940b1284728a6d9ea517333b19,6e+19,0
0x68990b96a97e4b9dda756e51687051fdb54c6d46,6e+19,0
0xeb60e5fe9b6e59f10cca87f275b59e2873622b28,6e+19,0
0xaa97d73b4ff3c5bc684aeffeb329d98fb064fe71,6e+19,0
0x627fba0989f67555b98c1e8431db36cdd32c2c61,6e+19,0
0x47797deb3cb7e49e583f90aaf81dce64959f63dc,6e+19,0
0xf1ecbc14ba4a7817f350bc639a4dfa6eb0d3f703,6e+19,0
0xdaad52db8a1829ea6161cee9361b5e15fec4417c,6e+19,0
0xb8183c9283a412d3b63cc86237772714d1aef743,6e+19,0
0xb95d38cd2f096511aee94393e687fbae7c510c68,6e+19,0
0x7463626e99fbd0ccdd4bb754087a6fea7386ddf9,6e+19,0
0x9eee7783c722cacd9ca30040b6686f925ad2e01e,6e+19,0
0xa130606702fd2867ff18cb4c1014e8e85d5c0d41,6e+19,0
0xaeb8f80a4fa0d964e57b6ecca7c83ced6cbd834b,6e+19,0
0x32b5865ba9794ec9d23c601c325f5464d1359ceb,6e+19,0
0x33a68e4dec805f313c125b3d39e2c75f9f2562e5,6e+19,0
0x66c5d9595574181b30b4c7ec4a51a6459704ba31,6e+19,0
0x4f3c8ddbd15f778681b4113022aacdad20f897ee,6e+19,0
0x0cd88ba3ede5c5135d17ff0f58e5dcb607fdfa05,6e+19,0
0xafefd25bac126a7723f7259fd70d5de513263d85,6e+19,0
0x597a36b376c19ce60f63da932c060036202b1fef,6e+19,0
0xfa81479795870d259c99ebf939e7f405dc38b1ec,6e+19,0
0x11dbac1ee9b852ac30ee22d97f8c00ae80f474df,6e+19,0
0xb47b4fc050a4e53c2b5322c8dcbaeaaa07c9ec07,6e+19,0
0x7ebfe0b5c3ed3e32b0e3a8dab0bd9233ba69c4a1,6e+19,0
0x0f41314f6837ffa0a43ca4000e95e9c9a7229765,6e+19,0
0x2a4997ab909158f95091fdc8ccb9e15be9227a8c,6e+19,0
0x3138b139e87bf91e97cbb289ce804f4d17af0e29,6e+19,0
0xa5b32cc95c21bb02a3604635b75c2a2178b23a1d,6e+19,0
0xa0845253451d1c0fdabe4b12e105bd3c593a87a5,6e+19,0
0x7970da8fc139331264f8340f55c729e745fbe8e9,6e+19,0
0xced11f58ee444ba6966ed5b061b5a4253a43ba76,6e+19,0
0x2ace1fdc40487ce72c4c339f1f7bfa76e00d7eb0,6e+19,0
0xe5651aeed41b5f3691179320b9b388524467b9f0,6e+19,0
0xc5b9fc13707f422ee3fe42c180b836be3eafd022,6e+19,0
0x31c8eb1b49c0f2b21c4b513dcb82f7d2cd3c033e,6e+19,0
0x6f2f424ded65bf1b6b96bf4c7c5f080527aba921,6e+19,0
0x36e92301de7531b4d10944d1aa48cc05ef2c2b19,6e+19,0
0x0a6d388ad8bd8348c292efd56c6346a26a68f2c0,6e+19,0
0x23385066cbf6200530b6ccfd9a3e6fa93a2a76b4,6e+19,0
0x6c118ef8c6d7b5fcb0344d1b7f687ae48eb12664,6e+19,0
0x9a279d209247051f6e53f2f35917706f18981eab,6e+19,0
0x165fa89bfead03defaac741eb5ead84a1a894afa,6e+19,0
0x2dbc66042c14a0e331667ff95e91fd176cdf010c,6e+19,0
0x1f50d0ec6375ce79bfc2887d57998420be846c2b,6e+19,0
0x04940a23b2d1fd0d3971ceb5a288c693ab41c239,6e+19,0
0x3596f7488e19b76c8569d3ea4c28ed24fee95aa7,6e+19,0
0x31f130585b08291b2ddffde36802bacdf4624929,6e+19,0
0x5e28ac8e65ff69b1dbe7cec060572897089f0b51,6e+19,0
0x2404c2e20787207c542ab1ad794efad7e73ea3a6,6e+19,0
0x4a1bff8087acad1804d512e806dd6f69d8caa89c,6e+19,0
0x78199c39963228e8953902be27fc9349f1b9401c,6e+19,0
0xa1478dcc9ce3b2421133931e674c4d4d0e749c30,6e+19,0
0x75bea3b92e3717ddc9d7e477013415b600a753af,6e+19,0
0x712155ce1adc7b815a725c903d6771d9436b1ba4,6e+19,0
0xec25decc8b2e4ac2e72a49730637dd2d9ddabe92,6e+19,0
0x628f713ecf4d85218d89e0f6bf0b9a40a0a6d81b,6e+19,0
0xd3bea299318ae18ce79dea8a76f6c45c72924191,6e+19,0
0xc47b705668488e6c1a462dea4db1a7d7fd491566,6e+19,0
0xf85d01af4592273306585a90462286552e77c53a,6e+19,0
0xd88b562e86a4698ffaba11ebdec896163624d0b2,6e+19,0
0x170fb17e83fbd729e2c97251903b0251455cd138,6e+19,0
0x49ae8bce00aca2ddee1cb763fcc283cdb47cb8e2,6e+19,0
0xfbcc5459e8585d7d543d618402baa60e77129f03,6e+19,0
0x248e468d5e1658dec066fe48f0a67d35ba690a24,6e+19,0
0x55c7b792593fd7970b0e0d9a3baa33e6d8a97203,6e+19,0
0x7e8d152920c452ec021fa797c62aef48e67f9652,6e+19,0
0x77d54c5bfd161328fc5e52705a8ac9ce7ba4c4e3,6e+19,0
0x6810ccab559a76ae9425421afd18add419db11e2,6e+19,0
0x6775d051d1b5c81e1f065b2805b51b861d833409,6e+19,0
0x9feed5ee006708afd3a2fa0319331bb10b97056d,6e+19,0
0xf534f1a1b9cd5254bdf4405234606c02d482ab48,6e+19,0
0xbb80122f5b9cb7d452f92f8c4b8a4b230f4dba06,6e+19,0
0xabe2ad9d90a16a6630241723b9982ee5d889c383,6e+19,0
0x31cad162c1dc44a6ad9c71024230169affdd061f,6e+19,0
0x2ded49f716f38f144a1f8bd11087e0c03eeb6553,6e+19,0
0xb50a83983bc04014b2c7202215ba49f268845abc,6e+19,0
0xca02201fa4c84faa1abd935e03ec0e787c2d016d,6e+19,0
0xd1582c44a68d1bedc687a3959e555b9f147310e8,6e+19,0
0x3e1b033a32b92ce6c08a7d511def75149498c9ca,6e+19,0
0xc9f14ca5e7a1ae60a8b4331968082dfb30f7bc83,6e+19,0
0xbadd9cdef50b56c8cb2c4f0359c105ffcb18528c,6e+19,0
0x7aead451c4632dd55f3c4cb48530425977c23f5b,6e+19,0
0x341556f05409ef0d7e85db330777de8905ed4910,6e+19,0
0xd9384334db714fb4e584e19a91a4ea198345ccf9,6e+19,0
0x43b5825fe64c3bb71008fb144f3c47dd393b74f3,6e+19,0
0x661dbbda672643d10759cb764cb685907215ac5b,6e+19,0
0x38206901d1ce640b42522f0464d87b41406c9586,6e+19,0
0xe1b38d689bf3b0017a57efe70e620bb952cb0e41,6e+19,0
0x49fe10f7d18c9cadfd80939159ca136352b3e372,6e+19,0
0x4d7690dc2f2cf9ff5e0d8ab2fcd64a3ed82282cd,6e+19,0
0xfab2d5e087dcb3712d9027ffc64abad8f6ee1147,6e+19,0
0x358a4197c17272dceaeb2ca44a734edb87df83b3,6e+19,0
0x438ef2c5cdd9c1354db0448a3343a6b7fe9fcf84,6e+19,0
0x6e498216f9db49e95b83c7b538b02ee49ec5187d,6e+19,0
0x43bb2717137786cef7c71cc936268c5cf84e30c4,6e+19,0
0xa734a6702e311458e683dc0b3b96b915f43bb92d,6e+19,0
0xa82f01d761288665488101e20e5bd6021cadef82,6e+19,0
0x9877f2b52b3bf8c722ec35fa5447041b15284c04,6e+19,0
0x78e0e03189f24b5b59eaddcbc7dd748b1cf24f31,6e+19,0
0x0b2cbcc2912ac631fc8314a524fdbcfd0e19211d,6e+19,0
0x4d892bb191c0706a2c4b824f292e336791f3c50c,6e+19,0
0xd7e069598f68aa5f37f536b98061ca841e201e86,6e+19,0
0xdee27430b4aa8d0f8f72723ffb5d5bbd83a98415,6e+19,0
0xae837f643e8bdfeae295ddcfd772e23c3288454b,6e+19,0
0x23f02b5ad9090abaa01d6d37c61f04fbfe4b50ca,6e+19,0
0x699047298e14fd944dbce6b5d098f3a95326a700,6e+19,0
0x113e11787d07e4c68965ad4fcc1492d7f005f1dc,6e+19,0
0x3ba79dbd9efa09a68a9e10a20a2b050b639ee3df,6e+19,0
0x9fa18f20097f240691a1dcb11f024f60b8e3b2ee,6e+19,0
0xa948330ada1ab3dd475c87527f7429d5a22b44cc,6e+19,0
0xa74184e02f4a72778b4c9049fc59fb9dd3a8b10a,6e+19,0
0xc474a372fe10083d7323a41ed9f8e1d9c263acbc,6e+19,0
0x88b4d9d101c961988c082df82e2b630dac96eec2,6e+19,0
0x218b778af00ceaf53140b446a94ba8d840c308a0,6e+19,0
0x218360877903f78594700a7a8643378af98088bd,6e+19,0
0x82aa39fa1501d52e2acd21112f3ed0d22fe1192d,6e+19,0
0xcd94028210cde4bdcc58afa42ec4583dec0ab02b,6e+19,0
0xffc1780e1a7a10513387d2dc87a2cd9682966d56,6e+19,0
0x6433af3f1dcf3b8797d1e8e1d59da9ee94d03054,6e+19,0
0xc5d02c6549238c2199eec925c0f9233337eb9799,6e+19,0
0x676d73e767be7ed4e787162e996a5f0cf4503c53,6e+19,0
0x3ffe045b9d9c1c8124695f785eb3575e9b6c16d9,6e+19,0
0x0f980eb5074a05a4a4832681103ff8b28586d5d6,6e+19,0
0xcf7e45da7500f69da715e83f765164b9cacae5bc,6e+19,0
0xc6ec3943d64c6c13bcebf27a7603c947d92c593d,6e+19,0
0x49c30aebd86e79df84048c16a3012339a4d31c42,6e+19,0
0xdb5bdcf639a23e01bf5ceb5beb920b9ddc4ddf95,6e+19,0
0x65d5c5c77c6f404de58efb3ab1593fbb4aa1f395,6e+19,0
0x765a0ff00ff29304bf6551a1527013150fe495bb,6e+19,0
0x3b32857994332f109d4a4db46294e9cb411daf76,6e+19,0
0x415726a9112e42988454861eac3014da034b83cb,6e+19,0
0xc39897d7316abfdf2f0d83419490f312512023b7,6e+19,0
0xa8afdf9eca75b85b955f7755998453ee263e536f,6e+19,0
0xfb7b9c97f71fa8d1e8263ca53359f05a470ab7dc,6e+19,0
0xe2cb3d1992a8245f3648ffc054575cd2b82c7441,6e+19,0
0x03d7eea231d6614c5f692cf0cfbe2f376b1b6eb4,6e+19,0
0xa96cbf1f76236d8d935bc2995fcd8fffd02c1820,6e+19,0
0xd74642f749e0d34857f26d9d60015e53fbc21b15,6e+19,0
0x19fa0c408233895ea882f04d6c31b69c16c3f2e5,6e+19,0
0xea87aca3fe85f99c57c1841b651076099b055550,6e+19,0
0x83b0708a96c7ee41e147f84899db10f53b47c434,6e+19,0
0xcc4e5c02d2dc14b7d0ce8639bdece85618b3ab36,6e+19,0
0xe6b1c6960e46db32d4a45313c9eca22bd7f50977,6e+19,0
0xc346503790701aa037f1043d84592644e41ac48d,6e+19,0
0x583625512798edfd7efef53ea2ec264fbdba548d,6e+19,0
0xd2c45ee2f0837e2860533023f911c049602d430e,6e+19,0
0xc4cabffcd3aec452d3715809007575044df32fd1,6e+19,0
0x01d62db75875812e8ea4027e396ee5f54056bc5f,6e+19,0
0x6a1a15429f1291794c670edbe25479ae5f72bf6f,6e+19,0
0x330003ac75b58164905c382cf70beeeea3ee76e9,6e+19,0
0xcf288688f312726af29f41f1467f548c58d00ce1,6e+19,0
0x3dfcc0c4616efd3b10e3b75fc3951dcc5b464a9f,6e+19,0
0xa813bb5739da270c874844e1c3eb0f6442e33e53,6e+19,0
0xfb4685c8a971c190156e216abb210dc7779fa394,6e+19,0
0x5c1919779dc613a166d23dc8f3b0d022dad1e0a2,6e+19,0
0x99eca904f31b271501e5a1f0065b7dec427bb9cf,6e+19,0
0xbb0aa7ee24e9eb42ccc4e2c9aa9259143dcd8c03,6e+19,0
0x46c3d8646f307577a0a18f3e469f2fc9bd99c81a,6e+19,0
0x8ba804a4120ed017dc46fcf2dfbacc1c3a05a352,6e+19,0
0xa81ad8de0b32923918584ff77210f95ae3a12017,6e+19,0
0x9923ce08db003900927443d9bdafd6f3a50365ad,6e+19,0
0xbf50c7742ef47933fe0859183ce46bd3e18ccb71,6e+19,0
0xb72fc5ad15c334e537f31feda382f75a6c8a3156,6e+19,0
0x9cd38fe3b973d5cf65f47bb65b17b26482f6d95f,6e+19,0
0x1ad7dd55a1e1f7e3e7d2d91e36d80625b051f8c6,6e+19,0
0x4de9df8bc9608e589d7d283b3eedeb2a58661cf6,6e+19,0
0xa7f65cbf15f2b82923116051d548bc296f011ce8,6e+19,0
0x2bfc97a6703f652f95443ffa0c92492143077584,6e+19,0
0xdc65f971bcaab7f9ee4f0479762793356a961c79,6e+19,0
0x313b57ac0aaaae25bbd94e9c8386a5f22fcd7bd9,6e+19,0
0x640a90db89189a659ea147caf03f0c175585f6d9,6e+19,0
0xeec6e17ca6e78fab9a40b531b1d6477ea6a4630e,6e+19,0
0x357b39a9c5f8241218d75579b3e99e5fa3122c50,6e+19,0
0xd22aaf6ee6ef1741d9d4d6128510d0f3c776a2aa,6e+19,0
0xb81c3a88588896194dbc14149ec51d0b2aa28c84,6e+19,0
0x214b73914a1771386c0dd9b13638230ec6a9764d,6e+19,0
0x8b808c918cb881fe3726f49e7ec50e715b59b9ea,6e+19,0
0x6e917673267762b3dcc3c2f04deaf8e73af9fb28,6e+19,0
0xf4415e6f312f4b7f6ad01d55b94339f11ef455ad,6e+19,0
0x32e191cf54df7f7fa6925df6c261a63ada094ebe,6e+19,0
0xe682e015fb74d0d8a46835811c5106cb73ccce02,6e+19,0
0x2dc4c38b53da2b1b4b2cbb3ed0714f11acef7e50,6e+19,0
0x607eb728260c31a47f59c592f43663c9281bf04a,6e+19,0
0xe8e5e1b10d6430081e394b7514173ea976517fee,6e+19,0
0x10cf86696757bb84de02efa57ec14891d4cba755,6e+19,0
0x8afb7dc1779eb364475a33d1c1afcd2cce1e3be5,6e+19,0
0xe34cea2cc6c68787a6b52565542216767f6edf1c,6e+19,0
0xc9e941d64be3e32e83896c716cbcffedc6cb867a,6e+19,0
0xd46818308b002f1906502b3ae7bb0b184d85817e,6e+19,0
0x019fda8766230e5bd061cc91ffafa835218e5ffb,6e+19,0
0x9014dd88cf9a2ad032c97d5278580e0b16b23198,6e+19,0
0x9a9ee160b717a65cd75ea7428d09240acadffaf9,6e+19,0
0x2273af853e0d4123d37d0008349bf46e3e5b5f5a,6e+19,0
0x5e49ad4dd1fdab5d16aab42fc34277790726d731,6e+19,0
0xd7e89d395f8e8fcab1d1cb6f994937d73cb53370,6e+19,0
0x224fb92d859ac4cbda48771fad1b19789a115c78,6e+19,0
0x261c2aad1de2348ad1ea9d61737e68c07bcb7ef2,6e+19,0
0xb065f13ce6b837766e510b8fd53a2f4d8355fcd2,6e+19,0
0x102ad9a323c576ddaf929a663f20a7ce041401d4,6e+19,0
0xa17fb67b0c0e70b333d8e7bfb5638fd03c272588,6e+19,0
0xd52dd67579a048ba97e698448dd3e7b339ce8786,6e+19,0
0x8bc19037d814caca76ae69cd152621c4f74e1899,6e+19,0
0x8b800b5d3fcc00e0bb2258d92f15afd487022088,6e+19,0
0xc0824a78f74b735013a19453be617e5ecd301df8,6e+19,0
0x97e8e96e225bb9d2da437a08a421c921a8041eba,6e+19,0
0x73243faa3e8e63a1d0a8cdbd2f3b12ee3e9fcc83,6e+19,0
0xb0e10741382555a0b8c1ec297fa959b00e85b97d,6e+19,0
0x8631e025594e520c32922376265d11face551341,6e+19,0
0x001d396e4b41ec77be70cf20d450c7bbd15b73cf,6e+19,0
0xdb77ea3d116ce8ea1f4de291c74b9b8587b49223,6e+19,0
0x6ccf8f36d690c406f23436ad6c9516758912ce78,6e+19,0
0xa5bde7aeaec02eaf5a85cfb237f805258936d5ab,6e+19,0
0xab1c1a79ca357a276e92aa1af7b389ff0c3007af,6e+19,0
0x66d0f7d695c02acf269fc760155814f4422447b5,6e+19,0
0x89434b7b30e7eeac66c8da3889bd7db45c942e68,6e+19,0
0xcb8f61bbfecdf1bc9c4015e48d730456acc60672,6e+19,0
0x98e17a1b5e3f0552141d5eaa97a2ad0f596213c2,6e+19,0
0x9b5ad4c6e6fb3ae267147f8c9768e6a4946e0a44,6e+19,0
0xc2da8afefc6c1b3179666f7da6ea72d75103a1ba,6e+19,0
0x3118989860168327d3b88e8a7427ba67d1d02c46,6e+19,0
0x2f9c7576464ff0087a4d6e2ba304b23dbe75a20a,6e+19,0
0x92fb8d701eb80da0c868d2127445d76cd06b4c74,6e+19,0
0xa9ca4896c8e4e4ad3762b3986c86788a7643df3b,6e+19,0
0xa5b85a018c816ac362c512aabea138400e7f9ce8,6e+19,0
0x502c436ef749573ceee4512d55d2816b352b3a43,6e+19,0
0xf0c8ef547a13bf9e848dd0a32eb945aac0dc4e09,6e+19,0
0xf78758158e644eb30827d8af9dda900ac9a4fd60,6e+19,0
0x69ade46e3008e134bc45e71fa55fea088452681c,6e+19,0
0xd223fbb8910dc10c4cc43be877fe291207c7af79,6e+19,0
0x7b96db782396d85aa07a3b58e092db8c45d66118,6e+19,0
0xc08ebe3dfbc6cda2aa309faa7101a577f5a1ebac,6e+19,0
0x7b942d55004c7c611cc8256660fafb3519a5debc,6e+19,0
0xb1c2cc35289a4f98851e17b502a099c35a9e3aa3,6e+19,0
0xe00f3409e9e2f9e957df2913d9e078966065e940,6e+19,0
0x327644dfdc95dd2b643983e14e82d44e0570d188,6e+19,0
0xada08a29adeef8d7a6cb2f0a2d60844563f24c21,6e+19,0
0x2366ef6a5da769f6ac9e947eda79bdbd689e7968,6e+19,0
0x8e4d6d0825eff353517c32e3f75ca2bb78801814,6e+19,0
0x27f43b728e11686f1b35ee130f13ec71058d29e7,6e+19,0
0x68c42189b5a2aae509766b7a632dc43191384fc7,6e+19,0
0x9c4b1acb27f1e6d2118252625871aa7bddfb82a1,6e+19,0
0xa2b7e917d764eca3c029f4dd39035c4bcf12984d,6e+19,0
0x11f0917d21982e4d4a6140562c4a724d3d0ee25e,6e+19,0
0x81e0c1b31c04fcea52cfee8f076c467b46a3254e,6e+19,0
0x381f7a3c63e1a2d7e9cffb7af1740a63929e85f3,6e+19,0
0x9dbe1773753dcea8ef9118f9902b5d7ba05be09e,6e+19,0
0x2aa6fb6227492c4909ae7e536833918f2b80c4bd,6e+19,0
0x9609c5e8f2180092224c7ecfa18293e71a37ef4a,6e+19,0
0x7ee4344bd9913f35526d790e27ad68ec373c5602,6e+19,0
0xdfe83f386024718ee36e68ef17e08281cfb2f38f,6e+19,0
0x17d72782bcecb5445c3c125cb0a92cdfece5a492,6e+19,0
0x82191b1fb13fa19c43c9df7e7f369046c6711d84,6e+19,0
0x9613e023dbd52fa2d03d4a58a5d8a0fb534832bf,6e+19,0
0x13a5a1c23b5e774b475866d2fb7709c03fa47c5f,6e+19,0
0xd4c9f4dd5dc93e860f1f7ec27c67acacb2a101e6,6e+19,0
0x5ef16687f5febf38695265f0dd260f205af18091,6e+19,0
0x0a8138e03f87120549cfa906b1717e4c6ebe970d,6e+19,0
0xdfef7bae356d737e1ae4210238f42f0702605614,6e+19,0
0x46fc9e8148f7c3ea6585e2c40bd52f6b60d23bf0,6e+19,0
0x2cd178128462da01fe23e6e59892ef4ff71bd82f,6e+19,0
0x3e4b8e7360856688c629d9288d0de67eeecb1d46,6e+19,0
0x45b7078df942ae2d2082d01e2ea6f17a4894e422,6e+19,0
0xa437586fd162f65cdf55ff5c43e2e89a132a36e5,6e+19,0
0xfa94231ce52f07e7c86955eaf0a5eb3266a24599,6e+19,0
0x36cbecca554da7c9fe2d9b9336e98fdc5ab52531,6e+19,0
0x1b18719a166a910072efb09e9ac76b3097983e99,6e+19,0
0x342bd5b1fbb27c5582a28d62af4add17e1f1200f,6e+19,0
0x3d1c44bb41e6d0bf894b4f4516fe4f2ee67bb4a8,6e+19,0
0xd72f1b0ce1298fa2baf8bf4aceedb63bfe0d3f13,6e+19,0
0x08a0ea462e8ae7d6e352480d3c882de0549fd3c1,6e+19,0
0xb4f2d24afcd08f3e978d1eb0abbc17b34751b348,6e+19,0
0x9fd006e47c2ca5ba665d78bdc27bea6872f24edf,6e+19,0
0xdedac369dd2c0dfaf71e0480f8b85486b64cee22,6e+19,0
0x391b6abbe0690fc834c518f932439d566dcd9dcd,6e+19,0
0x84b865d99730ece961797752d22afb4a490fbf61,6e+19,0
0xe502aeb217fae3f75ddb59f0798a3cfaaa08614c,6e+19,0
0x15c98a421b3e6ae0b17123d6e28940b2f47faee1,6e+19,0
0x57d537bf88549f24add47ada3e9b8d82ccf50ba5,6e+19,0
0xd4ad937151ba8ba291a0f520c2db28e51a262182,6e+19,0
0xa4846a672b46f5340c5d669ed8ee6bcec4042d61,6e+19,0
0x09c9c15f7b970a8fb6fa9f06a5bb1977a7307048,6e+19,0
0xd0e08cefd16678fe7f88ed6b47ebde552849f54f,6e+19,0
0xb19b74039f73ba2124748697831350bb7a1ed40a,6e+19,0
0x98e56b67bbb9f185e14c44fe2d4cbf0ab5fa7543,6e+19,0
0x9ce988041617ef44028fa2b9e3d3ab3a36f7e21c,6e+19,0
0xc7a1f582454b41a4282f4013325930f3a011d8b6,6e+19,0
0xf3acd8800c24deade9534b8aab3c267c8afa0567,6e+19,0
0xcf482c5264a99237391255500c8172c8a043e197,6e+19,0
0x0a524d2198bc2eb52226ec85e25653da8460177f,6e+19,0
0x82dfefb11e5e8198b1388eab17208a8291b322ae,6e+19,0
0x1b96bb48fa534a61c558f02d9c63628365ac5b32,6e+19,0
0x60fd3789bf0e7ad83e3db682f1a905b0ff381017,6e+19,0
0xf2c1d0123eef727b2269655164dacf022a8fa14e,6e+19,0
0x8c7f538567601e2b09f6f2dc63f7381878cbaa78,6e+19,0
0x9b6f73d8536c60e221179453e5a7fa1e69f0eb23,6e+19,0
0x724cf2d36dac975673bb4e3f62765eace191f5ad,6e+19,0
0xb832f75398c50a45f4048a58962733bafbadcb53,6e+19,0
0x46af0f407cd5dcf69a4fd5e136a566926d41d0d4,6e+19,0
0xa7fd636e8b15372f226ff2fa09522f11ffddaf7b,6e+19,0
0x30049cb0c1ba525dc1b0f905a4f2952d0309c94f,6e+19,0
0xed7d814292d6d8aab8706abec13547e8b6a2141b,6e+19,0
0xa99e45aa28280fcb8e16409384af3de164d66d4e,6e+19,0
0xb489d19cf7d097de840216fd4952b159feff2b97,6e+19,0
